z,zeta,as_scale,hmf,cooling_scale,T_min,score
10.0,10.081087743681516,0.8,PS,0.5,8000.0,0.0025249912064250215
10.0,10.626585691826111,0.8,PS,0.5,8000.0,0.0025508878134017574
10.0,11.20160109076529,0.8,PS,0.5,8000.0,0.0025670834352011992
10.0,11.807731159891665,0.8,PS,0.5,8000.0,0.0025741074152309785
10.0,12.446659545769569,0.8,PS,0.5,8000.0,0.002572477225578326
10.0,13.120160998797505,0.8,PS,0.5,8000.0,0.002562796076242091
10.0,13.830106302929654,0.8,PS,0.5,8000.0,0.002545685386764971
10.0,14.578467472149546,0.8,PS,0.5,8000.0,0.0025217642562186224
10.0,15.367323228130308,0.8,PS,0.5,8000.0,0.0024916649763523607
10.0,16.198864774296695,0.8,PS,0.5,8000.0,0.0024560217470891705
10.0,17.07540188232742,0.8,PS,0.5,8000.0,0.0024154584496924787
10.0,17.999369308004486,0.8,PS,0.5,8000.0,0.0023705361719584712
10.0,18.973333554230518,0.8,PS,0.5,8000.0,0.0023218493999306246
10.0,20.000000000000004,0.8,PS,0.5,8000.0,0.0022699409439313296
10.0,3.0,0.8,PS,0.5,10000.0,0.000160284294674678
10.0,3.1623330622689494,0.8,PS,0.5,10000.0,0.0002142348268193449
10.0,3.33345013223977,0.8,PS,0.5,10000.0,0.0002786354833824792
10.0,3.5138265215355418,0.8,PS,0.5,10000.0,0.0003535295861813439
10.0,3.703963261376446,0.8,PS,0.5,10000.0,0.000438567546279432
10.0,3.9043884942934204,0.8,PS,0.5,10000.0,0.0005330263333018498
10.0,4.1156589411488556,0.8,PS,0.5,10000.0,0.00063585173684087
10.0,4.338361447539279,0.8,PS,0.5,10000.0,0.0007456993752257498
10.0,4.573114613875481,0.8,PS,0.5,10000.0,0.0008610301567687731
10.0,4.820570513667911,0.8,PS,0.5,10000.0,0.0009801309804755316
10.0,5.0814165047902815,0.8,PS,0.5,10000.0,0.0011012582727115536
10.0,5.356377138752477,0.8,PS,0.5,10000.0,0.0012226512258566465
10.0,5.389452332657201,0.8,PS,0.5,10000.0,0.0012367731871722578
10.0,5.646216173286171,0.8,PS,0.5,10000.0,0.0013426061358243686
10.0,5.9517386938335095,0.8,PS,0.5,10000.0,0.0014595283289996575
10.0,6.273793349831704,0.8,PS,0.5,10000.0,0.0015719565347884104
10.0,6.613274712005288,0.8,PS,0.5,10000.0,0.001678631147665401
10.0,6.971125757213828,0.8,PS,0.5,10000.0,0.0017784318032824354
10.0,7.3483404877573175,0.8,PS,0.5,10000.0,0.0018705063181250405
10.0,7.745966692414836,0.8,PS,0.5,10000.0,0.001954112383454129
10.0,8.165108856885828,0.8,PS,0.5,10000.0,0.00202874043595696
10.0,8.606931231718361,0.8,PS,0.5,10000.0,0.0020940970272228295
10.0,9.072661066246061,0.8,PS,0.5,10000.0,0.0021499955010399765
10.0,9.563592017516726,0.8,PS,0.5,10000.0,0.002196425472546178
10.0,10.081087743681516,0.8,PS,0.5,10000.0,0.002233514120263422
10.0,10.626585691826111,0.8,PS,0.5,10000.0,0.0022614845475597807
10.0,11.20160109076529,0.8,PS,0.5,10000.0,0.0022806380541224836
10.0,11.807731159891665,0.8,PS,0.5,10000.0,0.0022914091234636272
10.0,12.446659545769569,0.8,PS,0.5,10000.0,0.0022942271024595016
10.0,13.120160998797505,0.8,PS,0.5,10000.0,0.0022896044678253173
10.0,13.830106302929654,0.8,PS,0.5,10000.0,0.0022780810356488766
10.0,14.578467472149546,0.8,PS,0.5,10000.0,0.0022601972178950694
10.0,15.367323228130308,0.8,PS,0.5,10000.0,0.0022365115345824235
10.0,16.198864774296695,0.8,PS,0.5,10000.0,0.0022075892624823963
10.0,17.07540188232742,0.8,PS,0.5,10000.0,0.0021739909860309936
10.0,17.999369308004486,0.8,PS,0.5,10000.0,0.0021362223845909716
10.0,18.973333554230518,0.8,PS,0.5,10000.0,0.0020948242765313975
10.0,20.000000000000004,0.8,PS,0.5,10000.0,0.0020502915810657004
10.0,3.0,0.8,PS,0.5,15000.0,8.468962750272913e-05
10.0,3.1623330622689494,0.8,PS,0.5,15000.0,0.00011666017074679269
10.0,3.33345013223977,0.8,PS,0.5,15000.0,0.00015598892321605392
10.0,3.5138265215355418,0.8,PS,0.5,15000.0,0.00020302001245095587
10.0,3.703963261376446,0.8,PS,0.5,15000.0,0.00025782554357633856
10.0,3.9043884942934204,0.8,PS,0.5,15000.0,0.00032019528600996496
10.0,4.1156589411488556,0.8,PS,0.5,15000.0,0.0003896473944560038
10.0,4.338361447539279,0.8,PS,0.5,15000.0,0.0004654430428781999
10.0,4.573114613875481,0.8,PS,0.5,15000.0,0.0005466437974520229
10.0,4.820570513667911,0.8,PS,0.5,15000.0,0.0006321221653457764
10.0,5.0814165047902815,0.8,PS,0.5,15000.0,0.000720663657878902
10.0,5.356377138752477,0.8,PS,0.5,15000.0,0.0008109830546263975
10.0,5.389452332657201,0.8,PS,0.5,15000.0,0.0008215923527081821
10.0,5.646216173286171,0.8,PS,0.5,15000.0,0.0009017816463960353
10.0,5.9517386938335095,0.8,PS,0.5,15000.0,0.0009917917639093298
10.0,6.273793349831704,0.8,PS,0.5,15000.0,0.001079811933648522
10.0,6.613274712005288,0.8,PS,0.5,15000.0,0.00116475755734878
10.0,6.971125757213828,0.8,PS,0.5,15000.0,0.0012456302584307446
10.0,7.3483404877573175,0.8,PS,0.5,15000.0,0.0013216194656156415
10.0,7.745966692414836,0.8,PS,0.5,15000.0,0.0013919892807190974
10.0,8.165108856885828,0.8,PS,0.5,15000.0,0.0014561810429375428
10.0,8.606931231718361,0.8,PS,0.5,15000.0,0.0015138094602712194
10.0,9.072661066246061,0.8,PS,0.5,15000.0,0.0015645738538839157
10.0,9.563592017516726,0.8,PS,0.5,15000.0,0.0016083192449383307
10.0,10.081087743681516,0.8,PS,0.5,15000.0,0.001645012495265478
10.0,10.626585691826111,0.8,PS,0.5,15000.0,0.001674707034586707
10.0,11.20160109076529,0.8,PS,0.5,15000.0,0.001697528223263288
10.0,11.807731159891665,0.8,PS,0.5,15000.0,0.0017137247375185315
10.0,12.446659545769569,0.8,PS,0.5,15000.0,0.0017235522132143487
10.0,13.120160998797505,0.8,PS,0.5,15000.0,0.0017273409411709517
10.0,13.830106302929654,0.8,PS,0.5,15000.0,0.0017254624495973922
10.0,14.578467472149546,0.8,PS,0.5,15000.0,0.0017182950005402153
10.0,15.367323228130308,0.8,PS,0.5,15000.0,0.0017062425635200908
10.0,16.198864774296695,0.8,PS,0.5,15000.0,0.0016897242447247284
10.0,17.07540188232742,0.8,PS,0.5,15000.0,0.0016691648689446412
10.0,17.999369308004486,0.8,PS,0.5,15000.0,0.001644950627281243
10.0,18.973333554230518,0.8,PS,0.5,15000.0,0.0016175046219542959
10.0,20.000000000000004,0.8,PS,0.5,15000.0,0.0015872164054851056
10.0,3.0,0.8,PS,1.0,8000.0,0.00020757597295066664
10.0,3.1623330622689494,0.8,PS,1.0,8000.0,0.0002740823201683248
10.0,3.33345013223977,0.8,PS,1.0,8000.0,0.0003525054905192102
10.0,3.5138265215355418,0.8,PS,1.0,8000.0,0.0004426771314995429
10.0,3.703963261376446,0.8,PS,1.0,8000.0,0.000543984532334779
10.0,3.9043884942934204,0.8,PS,1.0,8000.0,0.0006554084786597622
10.0,4.1156589411488556,0.8,PS,1.0,8000.0,0.000775581963836625
10.0,4.338361447539279,0.8,PS,1.0,8000.0,0.0009028449637882177
10.0,4.573114613875481,0.8,PS,1.0,8000.0,0.0010353576930547902
10.0,4.820570513667911,0.8,PS,1.0,8000.0,0.001171124895129663
10.0,5.0814165047902815,0.8,PS,1.0,8000.0,0.001308158319340457
10.0,5.356377138752477,0.8,PS,1.0,8000.0,0.001444484864741121
10.0,5.389452332657201,0.8,PS,1.0,8000.0,0.0014602799574059743
10.0,5.646216173286171,0.8,PS,1.0,8000.0,0.0015782295060756805
10.0,5.9517386938335095,0.8,PS,1.0,8000.0,0.0017076671097526223
10.0,6.273793349831704,0.8,PS,1.0,8000.0,0.0018312401083111418
10.0,6.613274712005288,0.8,PS,1.0,8000.0,0.0019476344076364415
10.0,6.971125757213828,0.8,PS,1.0,8000.0,0.00205569987982523
10.0,7.3483404877573175,0.8,PS,1.0,8000.0,0.002154591804457256
10.0,7.745966692414836,0.8,PS,1.0,8000.0,0.0022435906192529165
10.0,8.165108856885828,0.8,PS,1.0,8000.0,0.0023222333860475927
10.0,8.606931231718361,0.8,PS,1.0,8000.0,0.002390290581953826
10.0,9.072661066246061,0.8,PS,1.0,8000.0,0.0024476480249283846
10.0,9.563592017516726,0.8,PS,1.0,8000.0,0.0024943796872196893
10.0,10.081087743681516,0.8,PS,1.0,8000.0,0.002530701752913129
10.0,10.626585691826111,0.8,PS,1.0,8000.0,0.002556928320129478
10.0,11.20160109076529,0.8,PS,1.0,8000.0,0.00257345291343921
10.0,11.807731159891665,0.8,PS,1.0,8000.0,0.002580804108248037
10.0,12.446659545769569,0.8,PS,1.0,8000.0,0.002579498506460763
10.0,13.120160998797505,0.8,PS,1.0,8000.0,0.0025701385900224008
10.0,13.830106302929654,0.8,PS,1.0,8000.0,0.002553345049642178
10.0,14.578467472149546,0.8,PS,1.0,8000.0,0.0025297362467458164
10.0,15.367323228130308,0.8,PS,1.0,8000.0,0.0024999438103314865
10.0,16.198864774296695,0.8,PS,1.0,8000.0,0.0024646013342116296
10.0,17.07540188232742,0.8,PS,1.0,8000.0,0.002424332145253815
10.0,17.999369308004486,0.8,PS,1.0,8000.0,0.0023796966652394006
10.0,18.973333554230518,0.8,PS,1.0,8000.0,0.002331288951361193
10.0,20.000000000000004,0.8,PS,1.0,8000.0,0.0022796513661402845
10.0,3.0,0.8,PS,1.0,10000.0,0.00016037911576556664
10.0,3.1623330622689494,0.8,PS,1.0,10000.0,0.00021436512728480268
10.0,3.33345013223977,0.8,PS,1.0,10000.0,0.0002788099686794584
10.0,3.5138265215355418,0.8,PS,1.0,10000.0,0.0003537578509949401
10.0,3.703963261376446,0.8,PS,1.0,10000.0,0.0004388599363896318
10.0,3.9043884942934204,0.8,PS,1.0,10000.0,0.0005333937907807421
10.0,4.1156589411488556,0.8,PS,1.0,10000.0,0.0006363056375825432
10.0,4.338361447539279,0.8,PS,1.0,10000.0,0.0007462513558564234
10.0,4.573114613875481,0.8,PS,1.0,10000.0,0.0008616919673296963
10.0,4.820570513667911,0.8,PS,1.0,10000.0,0.0009809143126479113
10.0,5.0814165047902815,0.8,PS,1.0,10000.0,0.0011021746563186828
10.0,5.356377138752477,0.8,PS,1.0,10000.0,0.0012237119021360772
10.0,5.389452332657201,0.8,PS,1.0,10000.0,0.0012378514382631466
10.0,5.646216173286171,0.8,PS,1.0,10000.0,0.0013438219634549758
10.0,5.9517386938335095,0.8,PS,1.0,10000.0,0.0014609097083851715
10.0,6.273793349831704,0.8,PS,1.0,10000.0,0.0015735133332161696
10.0,6.613274712005288,0.8,PS,1.0,10000.0,0.0016803726790962955
10.0,6.971125757213828,0.8,PS,1.0,10000.0,0.0017803667420579906
10.0,7.3483404877573175,0.8,PS,1.0,10000.0,0.001872642742295958
10.0,7.745966692414836,0.8,PS,1.0,10000.0,0.001956457658260574
10.0,8.165108856885828,0.8,PS,1.0,10000.0,0.0020313012386139998
10.0,8.606931231718361,0.8,PS,1.0,10000.0,0.0020968793781451895
10.0,9.072661066246061,0.8,PS,1.0,10000.0,0.002153004677600387
10.0,9.563592017516726,0.8,PS,1.0,10000.0,0.002199666032981051
10.0,10.081087743681516,0.8,PS,1.0,10000.0,0.0022369899187767123
10.0,10.626585691826111,0.8,PS,1.0,10000.0,0.0022651986905757125
10.0,11.20160109076529,0.8,PS,1.0,10000.0,0.0022845928784095077
10.0,11.807731159891665,0.8,PS,1.0,10000.0,0.002295606283829777
10.0,12.446659545769569,0.8,PS,1.0,10000.0,0.0022986674768661155
10.0,13.120160998797505,0.8,PS,1.0,10000.0,0.0022942882198019625
10.0,13.830106302929654,0.8,PS,1.0,10000.0,0.0022830076361583973
10.0,14.578467472149546,0.8,PS,1.0,10000.0,0.0022653654005146805
10.0,15.367323228130308,0.8,PS,1.0,10000.0,0.0022419193523482896
10.0,16.198864774296695,0.8,PS,1.0,10000.0,0.002213234125312315
10.0,17.07540188232742,0.8,PS,1.0,10000.0,0.0021798697029693074
10.0,17.999369308004486,0.8,PS,1.0,10000.0,0.0021423310749948982
10.0,18.973333554230518,0.8,PS,1.0,10000.0,0.002101158558224761
10.0,20.000000000000004,0.8,PS,1.0,10000.0,0.002056846552485397
10.0,3.0,0.8,PS,1.0,15000.0,8.472472469124413e-05
10.0,3.1623330622689494,0.8,PS,1.0,15000.0,0.00011671045780385978
10.0,3.33345013223977,0.8,PS,1.0,15000.0,0.00015605894683575326
10.0,3.5138265215355418,0.8,PS,1.0,15000.0,0.00020311503721348183
10.0,3.703963261376446,0.8,PS,1.0,15000.0,0.00025795152401879306
10.0,3.9043884942934204,0.8,PS,1.0,15000.0,0.0003203588184993944
10.0,4.1156589411488556,0.8,PS,1.0,15000.0,0.00038985565340799155
10.0,4.338361447539279,0.8,PS,1.0,15000.0,0.0004657036991812308
10.0,4.573114613875481,0.8,PS,1.0,15000.0,0.0005469649391310904
10.0,4.820570513667911,0.8,PS,1.0,15000.0,0.0006325121930921604
10.0,5.0814165047902815,0.8,PS,1.0,15000.0,0.0007211312098605589
10.0,5.356377138752477,0.8,PS,1.0,15000.0,0.0008115369117518047
10.0,5.389452332657201,0.8,PS,1.0,15000.0,0.0008221568695586302
10.0,5.646216173286171,0.8,PS,1.0,15000.0,0.0009024306475872813
10.0,5.9517386938335095,0.8,PS,1.0,15000.0,0.0009925447242355731
10.0,6.273793349831704,0.8,PS,1.0,15000.0,0.0010806775682499705
10.0,6.613274712005288,0.8,PS,1.0,15000.0,0.0011657444252224742
10.0,6.971125757213828,0.8,PS,1.0,15000.0,0.001246746671595422
10.0,7.3483404877573175,0.8,PS,1.0,15000.0,0.0013228734750058409
10.0,7.745966692414836,0.8,PS,1.0,15000.0,0.0013933885557854213
10.0,8.165108856885828,0.8,PS,1.0,15000.0,0.0014577328495908083
10.0,8.606931231718361,0.8,PS,1.0,15000.0,0.0015155206507866672
10.0,9.072661066246061,0.8,PS,1.0,15000.0,0.0015664507625785117
10.0,9.563592017516726,0.8,PS,1.0,15000.0,0.0016103676683743595
10.0,10.081087743681516,0.8,PS,1.0,15000.0,0.0016472376804385787
10.0,10.626585691826111,0.8,PS,1.0,15000.0,0.0016771136125737335
10.0,11.20160109076529,0.8,PS,1.0,15000.0,0.0017001201637320488
10.0,11.807731159891665,0.8,PS,1.0,15000.0,0.0017165053975608028
10.0,12.446659545769569,0.8,PS,1.0,15000.0,0.0017265242481643735
10.0,13.120160998797505,0.8,PS,1.0,15000.0,0.00173050631936018
10.0,13.830106302929654,0.8,PS,1.0,15000.0,0.0017288224790800591
10.0,14.578467472149546,0.8,PS,1.0,15000.0,0.0017218502670218708
10.0,15.367323228130308,0.8,PS,1.0,15000.0,0.001709992972706916
10.0,16.198864774296695,0.8,PS,1.0,15000.0,0.0016936690459536362
10.0,17.07540188232742,0.8,PS,1.0,15000.0,0.0016733026895150295
10.0,17.999369308004486,0.8,PS,1.0,15000.0,0.0016492793974099698
10.0,18.973333554230518,0.8,PS,1.0,15000.0,0.0016220217289055047
10.0,20.000000000000004,0.8,PS,1.0,15000.0,0.0015919186771842354
10.0,3.0,0.8,PS,2.0,8000.0,0.00020769019950104403
10.0,3.1623330622689494,0.8,PS,2.0,8000.0,0.00027423533407784905
10.0,3.33345013223977,0.8,PS,2.0,8000.0,0.00035270549352864333
10.0,3.5138265215355418,0.8,PS,2.0,8000.0,0.0004429328334084544
10.0,3.703963261376446,0.8,PS,2.0,8000.0,0.0005443049803485453
10.0,3.9043884942934204,0.8,PS,2.0,8000.0,0.0006558028880930519
10.0,4.1156589411488556,0.8,PS,2.0,8000.0,0.0007760595556658368
10.0,4.338361447539279,0.8,PS,2.0,8000.0,0.0009034148075373187
10.0,4.573114613875481,0.8,PS,2.0,8000.0,0.0010360285854803422
10.0,4.820570513667911,0.8,PS,2.0,8000.0,0.0011719052286443227
10.0,5.0814165047902815,0.8,PS,2.0,8000.0,0.001309056020580265
10.0,5.356377138752477,0.8,PS,2.0,8000.0,0.001445507314999911
10.0,5.389452332657201,0.8,PS,2.0,8000.0,0.001461317437374003
10.0,5.646216173286171,0.8,PS,2.0,8000.0,0.001579383501996496
10.0,5.9517386938335095,0.8,PS,2.0,8000.0,0.0017089588422041892
10.0,6.273793349831704,0.8,PS,2.0,8000.0,0.001832675136490086
10.0,6.613274712005288,0.8,PS,2.0,8000.0,0.0019492176908916538
10.0,6.971125757213828,0.8,PS,2.0,8000.0,0.002057435746282006
10.0,7.3483404877573175,0.8,PS,2.0,8000.0,0.002156484029682174
10.0,7.745966692414836,0.8,PS,2.0,8000.0,0.0022456423782674885
10.0,8.165108856885828,0.8,PS,2.0,8000.0,0.002324447310227925
10.0,8.606931231718361,0.8,PS,2.0,8000.0,0.002392668812331758
10.0,9.072661066246061,0.8,PS,2.0,8000.0,0.0024501921889503045
10.0,9.563592017516726,0.8,PS,2.0,8000.0,0.002497090949672844
10.0,10.081087743681516,0.8,PS,2.0,8000.0,0.002533580846356555
10.0,10.626585691826111,0.8,PS,2.0,8000.0,0.0025599755414333126
10.0,11.20160109076529,0.8,PS,2.0,8000.0,0.0025766681332244105
10.0,11.807731159891665,0.8,PS,2.0,8000.0,0.002584186842614956
10.0,12.446659545769569,0.8,PS,2.0,8000.0,0.0025830478641130777
10.0,13.120160998797505,0.8,PS,2.0,8000.0,0.0025738533415751233
10.0,13.830106302929654,0.8,PS,2.0,8000.0,0.0025572236248353783
10.0,14.578467472149546,0.8,PS,2.0,8000.0,0.002533776726312687
10.0,15.367323228130308,0.8,PS,2.0,8000.0,0.0025041439607032946
10.0,16.198864774296695,0.8,PS,2.0,8000.0,0.002468958632262198
10.0,17.07540188232742,0.8,PS,2.0,8000.0,0.002428843800522303
10.0,17.999369308004486,0.8,PS,2.0,8000.0,0.0023843595585008462
10.0,18.973333554230518,0.8,PS,2.0,8000.0,0.0023360997514985616
10.0,20.000000000000004,0.8,PS,2.0,8000.0,0.00228460651645247
10.0,3.0,0.8,PS,2.0,10000.0,0.00016042657636595816
10.0,3.1623330622689494,0.8,PS,2.0,10000.0,0.00021443034831600304
10.0,3.33345013223977,0.8,PS,2.0,10000.0,0.00027889730906424935
10.0,3.5138265215355418,0.8,PS,2.0,10000.0,0.000353872115449079
10.0,3.703963261376446,0.8,PS,2.0,10000.0,0.00043900630648469594
10.0,3.9043884942934204,0.8,PS,2.0,10000.0,0.0005335777477123616
10.0,4.1156589411488556,0.8,PS,2.0,10000.0,0.0006365328811672973
10.0,4.338361447539279,0.8,PS,2.0,10000.0,0.0007465277183026801
10.0,4.573114613875481,0.8,PS,2.0,10000.0,0.0008620233400294296
10.0,4.820570513667911,0.8,PS,2.0,10000.0,0.0009813065608732354
10.0,5.0814165047902815,0.8,PS,2.0,10000.0,0.0011026335682883643
10.0,5.356377138752477,0.8,PS,2.0,10000.0,0.0012242431266648605
10.0,5.389452332657201,0.8,PS,2.0,10000.0,0.0012383914717253959
10.0,5.646216173286171,0.8,PS,2.0,10000.0,0.0013444309642503176
10.0,5.9517386938335095,0.8,PS,2.0,10000.0,0.001461601727734465
10.0,6.273793349831704,0.8,PS,2.0,10000.0,0.0015742933563701717
10.0,6.613274712005288,0.8,PS,2.0,10000.0,0.0016812454262397853
10.0,6.971125757213828,0.8,PS,2.0,10000.0,0.0017813366273661904
10.0,7.3483404877573175,0.8,PS,2.0,10000.0,0.0018737138980671648
10.0,7.745966692414836,0.8,PS,2.0,10000.0,0.0019576338789164534
10.0,8.165108856885828,0.8,PS,2.0,10000.0,0.002032585995488071
10.0,8.606931231718361,0.8,PS,2.0,10000.0,0.0020982758373897653
10.0,9.072661066246061,0.8,PS,2.0,10000.0,0.002154515658743
10.0,9.563592017516726,0.8,PS,2.0,10000.0,0.002201294022329558
10.0,10.081087743681516,0.8,PS,2.0,10000.0,0.002238737078204069
10.0,10.626585691826111,0.8,PS,2.0,10000.0,0.0022670668357595973
10.0,11.20160109076529,0.8,PS,2.0,10000.0,0.002286583467545345
10.0,11.807731159891665,0.8,PS,2.0,10000.0,0.00229772046089221
10.0,12.446659545769569,0.8,PS,2.0,10000.0,0.002300906022493943
10.0,13.120160998797505,0.8,PS,2.0,10000.0,0.0022966515801829293
10.0,13.830106302929654,0.8,PS,2.0,10000.0,0.0022854959317561625
10.0,14.578467472149546,0.8,PS,2.0,10000.0,0.00226797839964332
10.0,15.367323228130308,0.8,PS,2.0,10000.0,0.002244656496678206
10.0,16.198864774296695,0.8,PS,2.0,10000.0,0.0022160945447895993
10.0,17.07540188232742,0.8,PS,2.0,10000.0,0.0021828522331530428
10.0,17.999369308004486,0.8,PS,2.0,10000.0,0.002145434207217334
10.0,18.973333554230518,0.8,PS,2.0,10000.0,0.0021043805313843236
10.0,20.000000000000004,0.8,PS,2.0,10000.0,0.0020601853398054685
10.0,3.0,0.8,PS,2.0,15000.0,8.474228443208271e-05
10.0,3.1623330622689494,0.8,PS,2.0,15000.0,0.00011673561802073818
10.0,3.33345013223977,0.8,PS,2.0,15000.0,0.00015609398299906797
10.0,3.5138265215355418,0.8,PS,2.0,15000.0,0.00020316258434904504
10.0,3.703963261376446,0.8,PS,2.0,15000.0,0.0002580145628907022
10.0,3.9043884942934204,0.8,PS,2.0,15000.0,0.0003204406517417723
10.0,4.1156589411488556,0.8,PS,2.0,15000.0,0.0003899598738974907
10.0,4.338361447539279,0.8,PS,2.0,15000.0,0.0004658341496031976
10.0,4.573114613875481,0.8,PS,2.0,15000.0,0.0005471256727935149
10.0,4.820570513667911,0.8,PS,2.0,15000.0,0.0006327074223181772
10.0,5.0814165047902815,0.8,PS,2.0,15000.0,0.0007213652692295579
10.0,5.356377138752477,0.8,PS,2.0,15000.0,0.0008118142117778266
10.0,5.389452332657201,0.8,PS,2.0,15000.0,0.00082243951130125
10.0,5.646216173286171,0.8,PS,2.0,15000.0,0.0009027556336584717
10.0,5.9517386938335095,0.8,PS,2.0,15000.0,0.0009929218372369888
10.0,6.273793349831704,0.8,PS,2.0,15000.0,0.0010811112083504442
10.0,6.613274712005288,0.8,PS,2.0,15000.0,0.0011662389258285193
10.0,6.971125757213828,0.8,PS,2.0,15000.0,0.0012473062561592471
10.0,7.3483404877573175,0.8,PS,2.0,15000.0,0.0013235022524000946
10.0,7.745966692414836,0.8,PS,2.0,15000.0,0.001394090462386909
10.0,8.165108856885828,0.8,PS,2.0,15000.0,0.0014585116406165032
10.0,8.606931231718361,0.8,PS,2.0,15000.0,0.0015163798975093765
10.0,9.072661066246061,0.8,PS,2.0,15000.0,0.0015673938018405276
10.0,9.563592017516726,0.8,PS,2.0,15000.0,0.0016113975940971635
10.0,10.081087743681516,0.8,PS,2.0,15000.0,0.0016483573389244868
10.0,10.626585691826111,0.8,PS,2.0,15000.0,0.0016783255694203286
10.0,11.20160109076529,0.8,PS,2.0,15000.0,0.0017014266807083656
10.0,11.807731159891665,0.8,PS,2.0,15000.0,0.0017179084563730053
10.0,12.446659545769569,0.8,PS,2.0,15000.0,0.0017280255042063236
10.0,13.120160998797505,0.8,PS,2.0,15000.0,0.0017321071066696396
10.0,13.830106302929654,0.8,PS,2.0,15000.0,0.001730523821499924
10.0,14.578467472149546,0.8,PS,2.0,15000.0,0.0017236528430996344
10.0,15.367323228130308,0.8,PS,2.0,15000.0,0.0017118971339051008
10.0,16.198864774296695,0.8,PS,2.0,15000.0,0.001695674824618998
10.0,17.07540188232742,0.8,PS,2.0,15000.0,0.0016754098122136593
10.0,17.999369308004486,0.8,PS,2.0,15000.0,0.0016514872419844968
10.0,18.973333554230518,0.8,PS,2.0,15000.0,0.0016243293991308524
10.0,20.000000000000004,0.8,PS,2.0,15000.0,0.0015943249902234022
10.0,3.0,1.0,ST,0.5,8000.0,0.0014778984055782447
10.0,3.1623330622689494,1.0,ST,0.5,8000.0,0.0017223658683126217
10.0,3.33345013223977,1.0,ST,0.5,8000.0,0.0019761195361512377
10.0,3.5138265215355418,1.0,ST,0.5,8000.0,0.0022351863470223402
10.0,3.703963261376446,1.0,ST,0.5,8000.0,0.002495563184801879
10.0,3.9043884942934204,1.0,ST,0.5,8000.0,0.0027533810679529576
10.0,4.1156589411488556,1.0,ST,0.5,8000.0,0.0030050278142076466
10.0,4.338361447539279,1.0,ST,0.5,8000.0,0.0032471959907759773
10.0,4.573114613875481,1.0,ST,0.5,8000.0,0.0034770233502855368
10.0,4.820570513667911,1.0,ST,0.5,8000.0,0.003692001837555317
10.0,5.0814165047902815,1.0,ST,0.5,8000.0,0.0038901702935338943
10.0,5.356377138752477,1.0,ST,0.5,8000.0,0.004069975932076804
10.0,5.389452332657201,1.0,ST,0.5,8000.0,0.004089733231314615
10.0,5.646216173286171,1.0,ST,0.5,8000.0,0.0042303043718945575
10.0,5.9517386938335095,1.0,ST,0.5,8000.0,0.00437045535534886
10.0,6.273793349831704,1.0,ST,0.5,8000.0,0.004490076455390686
10.0,6.613274712005288,1.0,ST,0.5,8000.0,0.004589203652391938
10.0,6.971125757213828,1.0,ST,0.5,8000.0,0.004668074731647398
10.0,7.3483404877573175,1.0,ST,0.5,8000.0,0.004727291632614912
10.0,7.745966692414836,1.0,ST,0.5,8000.0,0.004767522081042034
10.0,8.165108856885828,1.0,ST,0.5,8000.0,0.004789665205160515
10.0,8.606931231718361,1.0,ST,0.5,8000.0,0.004794794201792163
10.0,9.072661066246061,1.0,ST,0.5,8000.0,0.0047839922104158
10.0,9.563592017516726,1.0,ST,0.5,8000.0,0.004758445330127391
10.0,10.081087743681516,1.0,ST,0.5,8000.0,0.004719381471114993
